Locality,PrecinctCode,PrecinctName,ActiveVoters,InactiveVoters,AllVoters,MilitaryVoters,OverseasVoters,TempVoters,TotalPrecinctsInLocality,TotalActiveVotersPrecinctLocality,TotalInActiveVotersPrecinctLocality,TotalAllVotersPrecinctLocality,TotalMilitaryVotersPrecinctLocality,TotalOverseasVotersPrecinctLocality,TotalFederalVotersPrecinctLocality,StateTotalLocality,TotalActiveVotersLocality,TotalInActiveVotersLocality,TotalAllVotersLocality,TotalMilitaryVotersLocality,TotalOverseasVotersLocality,TotalFederalVotersLocality,StateTotalPrecincts
Locality: 061 FAUQUIER COUNTY,0504,504 - VINT HILL,"3,605",202,"3,807",35,19,5,24,"55,461","3,150","58,611",632,255,39,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 061 FAUQUIER COUNTY,0505,505 - THE PLAINS,201,17,218,1,2,1,24,"55,461","3,150","58,611",632,255,39,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 063 FLOYD COUNTY,0101,101 - LOCUST GROVE,"2,413",97,"2,510",12,9,,5,"11,911",393,"12,304",60,32,8,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 063 FLOYD COUNTY,0201,201 - LITTLE RIVER,"2,383",82,"2,465",13,4,2,5,"11,911",393,"12,304",60,32,8,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 063 FLOYD COUNTY,0301,301 - COURTHOUSE,"2,341",72,"2,413",14,9,2,5,"11,911",393,"12,304",60,32,8,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 063 FLOYD COUNTY,0401,401 - BURKS FORK,"2,417",84,"2,501",10,3,3,5,"11,911",393,"12,304",60,32,8,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 063 FLOYD COUNTY,0501,501 - INDIAN VALLEY,"2,357",58,"2,415",11,7,1,5,"11,911",393,"12,304",60,32,8,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 065 FLUVANNA COUNTY,0101,101 - PALMYRA,"4,137",149,"4,286",44,16,4,5,"21,184",785,"21,969",217,63,25,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 065 FLUVANNA COUNTY,0201,201 - COLUMBIA,"3,992",120,"4,112",27,8,10,5,"21,184",785,"21,969",217,63,25,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 065 FLUVANNA COUNTY,0301,301 - FORK UNION,"4,275",172,"4,447",37,6,4,5,"21,184",785,"21,969",217,63,25,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 065 FLUVANNA COUNTY,0401,401 - CUNNINGHAM,"4,164",151,"4,315",53,15,2,5,"21,184",785,"21,969",217,63,25,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 065 FLUVANNA COUNTY,0501,501 - RIVANNA,"4,616",193,"4,809",56,18,5,5,"21,184",785,"21,969",217,63,25,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0102,102 - BURNT CHIMNEY,"3,662",136,"3,798",19,6,3,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0103,103 - SCRUGGS,"3,230",129,"3,359",15,2,3,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0201,201 - GLADE HILL,"1,253",34,"1,287",10,2,1,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0202,202 - PENHOOK,"1,659",77,"1,736",12,6,2,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0203,203 - HODGESVILLE,"1,516",55,"1,571",5,3,1,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0204,204 - DUDLEY,"1,807",83,"1,890",15,1,2,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0301,301 - SNOW CREEK,"1,084",26,"1,110",7,1,2,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0302,302 - FORK MOUNTAIN,"1,065",36,"1,101",5,,,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0303,303 - SONTAG,"2,109",70,"2,179",12,1,,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0304,304 - DICKINSON,"1,109",24,"1,133",7,,3,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0401,401 - HENRY,"1,431",48,"1,479",11,,2,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0402,402 - FERRUM,"1,424",61,"1,485",8,,2,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0403,403 - ENDICOTT,808,24,832,7,1,,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0404,404 - WAIDSBORO,"1,221",42,"1,263",3,1,1,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0502,502 - CALLAWAY,"1,877",47,"1,924",11,2,1,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0503,503 - BOWMANS,"1,763",59,"1,822",13,1,1,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0504,504 - GOGGINSVILLE,"1,951",55,"2,006",11,2,,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0601,601 - BOONES MILL,"2,610",82,"2,692",13,,,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0602,602 - BONBROOK,"1,880",62,"1,942",10,2,1,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0603,603 - COOPERS COVE,"1,258",49,"1,307",9,1,,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0701,701 - ROCKY MOUNT EAST,"1,770",112,"1,882",10,1,2,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0702,702 - ROCKY MOUNT WEST,"2,009",78,"2,087",11,,,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 067 FRANKLIN COUNTY,0703,703 - ROCKY MOUNT SOUTH,"1,379",40,"1,419",6,1,,23,"39,875","1,429","41,304",230,34,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0101,101 - RUSSELLS,"3,188",143,"3,331",24,12,9,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0102,102 - GORE,"3,512",226,"3,738",30,7,2,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0103,103 - KERNSTOWN,"3,050",169,"3,219",30,10,5,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0104,104 - CEDAR CREEK,"1,095",55,"1,150",12,2,3,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0105,105 - MIDDLETOWN ,"1,283",96,"1,379",9,4,,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0201,201 - GAINESBOROUGH,"2,082",111,"2,193",22,2,3,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0202,202 - ALBIN,"2,455",117,"2,572",27,10,4,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0203,203 - REDLAND,"3,771",343,"4,114",44,9,5,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0204,204 - NAIN,"2,235",119,"2,354",21,3,1,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0205,205 - WHITE HALL,"1,582",94,"1,676",11,3,1,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0301,301 - CLEAR BROOK,"2,654",151,"2,805",17,4,2,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0302,302 - NEFF'S TOWN,"1,021",129,"1,150",10,2,1,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0303,303 - JORDAN SPRINGS,"3,506",217,"3,723",35,4,8,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0304,304 - GIBSON SCHOOL,"1,164",138,"1,302",13,,,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0305,305 - SUNNYSIDE,"1,509",157,"1,666",16,3,2,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0401,401 - ARMEL,"2,295",159,"2,454",14,7,5,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0402,402 - SHENANDOAH,"3,683",249,"3,932",45,5,3,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0403,403 - PARKIN'S MILL,"3,139",291,"3,430",29,7,2,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0404,404 - WHITE OAK SCHOOL,"2,584",161,"2,745",33,5,6,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0501,501 - STEPHENS CITY,"1,853",148,"2,001",17,3,1,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0502,502 - BASS-HOOVER,"2,570",265,"2,835",29,4,6,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0503,503 - CANTERBURG,"3,337",128,"3,465",32,11,3,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0504,504 - VAUCLUSE SPRING,"2,836",200,"3,036",30,3,3,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0505,505 - AYLOR,"1,599",110,"1,709",16,3,,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0601,601 - MILLBROOK,"2,783",210,"2,993",21,8,2,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0602,602 - ASH HOLLOW,"3,155",314,"3,469",34,3,4,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0603,603 - GREENWOOD,"3,420",231,"3,651",38,15,2,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0604,604 - CARPERS VALLEY,940,45,985,7,3,1,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 069 FREDERICK COUNTY,0605,605 - SULPHUR SPRING,315,16,331,1,,,29,"68,616","4,792","73,408",667,152,84,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 071 GILES COUNTY,0101,101 - GLEN LYN,195,10,205,,,,9,"12,075",536,"12,611",70,10,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 071 GILES COUNTY,0102,102 - RICH CREEK,892,60,952,3,1,,9,"12,075",536,"12,611",70,10,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 071 GILES COUNTY,0103,103 - NARROWS,"2,479",165,"2,644",19,2,1,9,"12,075",536,"12,611",70,10,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 071 GILES COUNTY,0201,201 - PEARISBURG,"3,243",134,"3,377",15,3,1,9,"12,075",536,"12,611",70,10,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 071 GILES COUNTY,0202,202 - STAFFORDSVILLE,527,18,545,4,,,9,"12,075",536,"12,611",70,10,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 071 GILES COUNTY,0203,203 - WHITE GATE,299,11,310,,,,9,"12,075",536,"12,611",70,10,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 071 GILES COUNTY,0301,301 - EGGLESTON,899,23,922,7,1,1,9,"12,075",536,"12,611",70,10,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 071 GILES COUNTY,0302,302 - PEMBROKE,"2,374",79,"2,453",17,1,1,9,"12,075",536,"12,611",70,10,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 071 GILES COUNTY,0303,303 - NEWPORT,"1,167",36,"1,203",5,2,1,9,"12,075",536,"12,611",70,10,5,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 073 GLOUCESTER COUNTY,0101,101 - HARCUM,"2,250",73,"2,323",46,4,1,11,"30,169","1,250","31,419",806,64,23,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 073 GLOUCESTER COUNTY,0102,102 - SALEM,"1,900",84,"1,984",39,2,1,11,"30,169","1,250","31,419",806,64,23,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 073 GLOUCESTER COUNTY,0103,103 - PEASLEY,"1,665",65,"1,730",35,1,,11,"30,169","1,250","31,419",806,64,23,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 073 GLOUCESTER COUNTY,0201,201 - COURTHOUSE,"2,421",67,"2,488",58,10,3,11,"30,169","1,250","31,419",806,64,23,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 073 GLOUCESTER COUNTY,0202,202 - BOTETOURT,"3,545",155,"3,700",124,6,4,11,"30,169","1,250","31,419",806,64,23,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 073 GLOUCESTER COUNTY,0301,301 - WHITE MARSH,"3,792",155,"3,947",98,6,2,11,"30,169","1,250","31,419",806,64,23,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 073 GLOUCESTER COUNTY,0302,302 - ROANES,"2,532",100,"2,632",79,6,2,11,"30,169","1,250","31,419",806,64,23,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 073 GLOUCESTER COUNTY,0401,401 - HAYES,"3,271",151,"3,422",77,14,2,11,"30,169","1,250","31,419",806,64,23,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 073 GLOUCESTER COUNTY,0402,402 - SARAHS CREEK,"2,575",144,"2,719",73,2,3,11,"30,169","1,250","31,419",806,64,23,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 073 GLOUCESTER COUNTY,0501,501 - ACHILLES,"3,701",144,"3,845",89,6,3,11,"30,169","1,250","31,419",806,64,23,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 073 GLOUCESTER COUNTY,0502,502 - WALKER,"2,517",112,"2,629",88,7,2,11,"30,169","1,250","31,419",806,64,23,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 075 GOOCHLAND COUNTY,0101,101 - FIFE,"1,863",69,"1,932",11,,3,11,"23,327",708,"24,035",146,71,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 075 GOOCHLAND COUNTY,0102,102 - HADENSVILLE,"2,364",69,"2,433",23,3,1,11,"23,327",708,"24,035",146,71,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 075 GOOCHLAND COUNTY,0201,201 - THREE SQUARE,"2,007",64,"2,071",14,4,3,11,"23,327",708,"24,035",146,71,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 075 GOOCHLAND COUNTY,0202,202 - SANDY HOOK,"2,092",53,"2,145",23,4,,11,"23,327",708,"24,035",146,71,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 075 GOOCHLAND COUNTY,0301,301 - BEAVERDAM,"2,440",80,"2,520",12,11,4,11,"23,327",708,"24,035",146,71,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 075 GOOCHLAND COUNTY,0302,302 - RANDOLPH,"1,654",44,"1,698",6,7,3,11,"23,327",708,"24,035",146,71,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 075 GOOCHLAND COUNTY,0401,401 - SHALLOW WELL,"1,208",40,"1,248",8,7,3,11,"23,327",708,"24,035",146,71,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 075 GOOCHLAND COUNTY,0402,402 - CENTERVILLE,"2,885",63,"2,948",9,12,1,11,"23,327",708,"24,035",146,71,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 075 GOOCHLAND COUNTY,0403,403 - WEST CREEK,"1,484",86,"1,570",10,2,,11,"23,327",708,"24,035",146,71,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 075 GOOCHLAND COUNTY,0501,501 - MANAKIN,"2,345",65,"2,410",20,10,4,11,"23,327",708,"24,035",146,71,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 075 GOOCHLAND COUNTY,0502,502 - BLAIR,"2,985",75,"3,060",10,11,5,11,"23,327",708,"24,035",146,71,27,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 077 GRAYSON COUNTY,0101,101 - BRIDLE CREEK,662,22,684,2,,,15,"10,760",428,"11,188",48,5,7,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 077 GRAYSON COUNTY,0102,102 - FLATRIDGE,265,9,274,1,,,15,"10,760",428,"11,188",48,5,7,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 077 GRAYSON COUNTY,0103,103 - GRANT,448,16,464,2,,,15,"10,760",428,"11,188",48,5,7,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 077 GRAYSON COUNTY,0104,104 - MOUTH OF WILSON,292,30,322,1,,3,15,"10,760",428,"11,188",48,5,7,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 077 GRAYSON COUNTY,0105,105 - MOUNT ROGERS,363,17,380,4,,,15,"10,760",428,"11,188",48,5,7,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 077 GRAYSON COUNTY,0106,106 - RUGBY,318,8,326,1,,,15,"10,760",428,"11,188",48,5,7,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 077 GRAYSON COUNTY,0107,107 - TROUTDALE,196,4,200,,,,15,"10,760",428,"11,188",48,5,7,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 077 GRAYSON COUNTY,0108,108 - COMERS ROCK,236,11,247,1,,,15,"10,760",428,"11,188",48,5,7,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 077 GRAYSON COUNTY,0202,202 - ELK CREEK,761,27,788,9,,,15,"10,760",428,"11,188",48,5,7,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 077 GRAYSON COUNTY,0203,203 - INDEPENDENCE,"1,794",66,"1,860",7,3,1,15,"10,760",428,"11,188",48,5,7,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 077 GRAYSON COUNTY,0301,301 - BAYWOOD,"1,162",42,"1,204",5,,,15,"10,760",428,"11,188",48,5,7,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 077 GRAYSON COUNTY,0302,302 - FAIRVIEW,"1,614",73,"1,687",6,1,1,15,"10,760",428,"11,188",48,5,7,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 077 GRAYSON COUNTY,0401,401 - FRIES,692,27,719,1,,1,15,"10,760",428,"11,188",48,5,7,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
Locality: 077 GRAYSON COUNTY,0402,402 - PROVIDENCE,"1,329",35,"1,364",3,1,1,15,"10,760",428,"11,188",48,5,7,133,"6,000,602","447,112","6,447,714","133,891","26,965","13,578","2,536"
